PG.Qvalue	PG.ProteinGroups	PG.ProteinAccessions	PG.ProteinDescriptions	PG.ProteinNames	PG.FastaFiles	PG.NrOfPrecursorsIdentified (Experiment-wide)	[1] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S1.raw.PG.Quantity	[2] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S2.raw.PG.Quantity	[3] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S3.raw.PG.Quantity	[4] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S4.raw.PG.Quantity	[5] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S5.raw.PG.Quantity	[6] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S6.raw.PG.Quantity	[7] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S7.raw.PG.Quantity	[8] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S8.raw.PG.Quantity	[9] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S9.raw.PG.Quantity	[1] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S1.raw.PG.IBAQ	[2] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S2.raw.PG.IBAQ	[3] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S3.raw.PG.IBAQ	[4] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S4.raw.PG.IBAQ	[5] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S5.raw.PG.IBAQ	[6] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S6.raw.PG.IBAQ	[7] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S7.raw.PG.IBAQ	[8] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S8.raw.PG.IBAQ	[9] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S9.raw.PG.IBAQ
0,001610305958132045	G2T051	G2T051	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	G2T051_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	3764,39697265625	3397,32861328125	1683,582763671875	2258,659423828125	611,1978759765625	2215,034423828125	8775,35546875	9495,380859375	14563,1884765625	1285,9	1456	672,5	927,3	333,2	226,3	3380	9585,9	4020,3
0,0004419889502762431	G2T052	G2T052	Gcp-like domain-containing protein	G2T052_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	7074,29638671875	9064,3369140625	4648,5166015625	6798,86279296875	3946,93994140625	5307,9619140625	29053,904296875	15313,4033203125	32591,296875	1515,9	1878,3	938,1	1384,5	703,4	1158,3	2614,6	2634	5982,7
0,00623461853978671	G2T055	G2T055	Ribonuclease Z	G2T055_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	2	NaN	5341,95849609375	9929,4462890625	7411,64306640625	NaN	5231,802734375	16394,197265625	NaN	19238,05078125	NaN	317,3	589,8	440,2	NaN	310,7	1046,4	78,4	1273,3
0,001610305958132045	G2T056	G2T056	Uncharacterized protein	G2T056_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	11494,7080078125	13095,31640625	8218,0771484375	11404,8037109375	6980,76025390625	10315,1044921875	14528,0234375	7305,94287109375	11807,2568359375	2851,2	4882,4	2927,9	4446,9	2738,6	4000,9	3207,9	2085,1	2912,7
0	G2T057	G2T057	tRNA N6-adenosine threonylcarbamoyltransferase	G2T057_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	7	10181,380859375	11834,759765625	8663,4482421875	7770,298828125	6012,42041015625	7205,32861328125	16500,396484375	9482,41796875	15180,263671875	1921,3	2096,7	2080	2042,8	1477,3	1781,4	1252,6	1827,8	3151
0,005247122545700745	G2T058	G2T058	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	G2T058_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	3	801,0869750976562	1329,818603515625	399,5458679199219	1162,1153564453125	NaN	NaN	4081,994140625	1330,455322265625	2557,562255859375	95	245,1	47,4	119	NaN	NaN	484,3	170,3	894,9
0,001610305958132045	G2T067	G2T067	Hydrolase	G2T067_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	NaN	3414,139892578125	1452,7000732421875	NaN	1785,3255615234375	1561,9110107421875	2667,291259765625	1961,14453125	3437,03515625	NaN	175,2	74,5	NaN	91,6	80,1	367,7	422,3	637,2
0	G2T074	G2T074	NADPH-dependent butanol dehydrogenase	G2T074_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	55	262645,15625	305448,375	307872,90625	216755,921875	169300,78125	238748,046875	861101,6875	529726,375	974441,1875	86990,398	127769,703	92905,703	87367	76589,5	96572,398	405129,312	194087,703	319809,312
1	G2T074_Decoy	G2T074	NaN	G2T074	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,008920587253920587	G2T077	G2T077	HPt domain-containing protein	G2T077_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	1	NaN	6436,48828125	NaN	NaN	NaN	NaN	5696,34716796875	8991,130859375	9338,431640625	NaN	1609,1	NaN	NaN	NaN	NaN	1424,1	2247,8	2334,6
1	G2T077_Decoy	G2T077	NaN	G2T077	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T080	G2T080	Mannonate dehydratase	G2T080_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	11	13352,5966796875	12813,2490234375	8739,8740234375	9914,2001953125	5327,6923828125	10215,8193359375	34312,6640625	15057,4658203125	41486,83984375	2671,8	2478,2	1650,6	1952,6	859,1	2105,8	8293,3	3746,6	10599,3
1	G2T080_Decoy	G2T080	NaN	G2T080	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T081	G2T081	D-mannonate oxidoreductase	G2T081_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	14	10079,4150390625	11476,1240234375	7285,9462890625	8869,23046875	6413,880859375	8753,828125	21934,630859375	17981,080078125	27772,185546875	3026,4	3336	2673,5	2826,7	1754	2355,8	10685,2	8110,4	12616,6
0,001610305958132045	G2T082	G2T082	HAD family hydrolase	G2T082_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	6374,3603515625	4711,90478515625	4959,2880859375	4098,16650390625	2614,74462890625	3978,62109375	11027,4892578125	7997,18359375	12777,2587890625	821,5	721,4	676,3	98,6	320,9	95,8	1371,3	667,4	1446,1
1	G2T082_Decoy	G2T082	NaN	G2T082	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T083	G2T083	beta-N-acetylhexosaminidase	G2T083_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	15	1621,965576171875	3383,48583984375	1732,930419921875	2282,853515625	1881,46728515625	3220,593994140625	10760,4736328125	6159,46826171875	11286,208984375	482,3	1504,9	290,1	1895,7	1865,8	1910,5	2984,5	1275,8	3198,7
0,001056859015007398	G2T087	G2T087	HIT domain-containing protein	G2T087_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	3226,932861328125	2405,646240234375	NaN	NaN	NaN	NaN	8519,0341796875	2053,920654296875	9345,859375	318,7	555,5	348,1	138,2	201,9	300,2	2247,6	1675,9	2247,3
0	G2T088	G2T088	2-dehydro-3-deoxy-phosphogluconate aldolase	G2T088_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	41	202979,15625	195579,796875	151731,984375	172046,75	123081,9375	153275,34375	390890,1875	285953,03125	466313,03125	56750,398	55440,199	47814,199	46718,602	35508,102	43149,199	112724,797	77864	113701,898
1	G2T088_Decoy	G2T088	NaN	G2T088	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,03399345080305629	G2T090	G2T090	Transcriptional regulator IclR-like protein	G2T090_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T092	G2T092	ATP-dependent protease ATP-binding subunit ClpX	G2T092_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	47	264971,9375	214533,53125	139843,75	175885,8125	125211,921875	185832,953125	502069,5	481058,1875	634191,125	32759,699	40285,5	34653,199	30695,5	23046	30267,301	107350,398	63630,898	103331,703
1	G2T092_Decoy	G2T092	NaN	G2T092	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,0016545490273138141	G2T095	G2T095	RNA polymerase sigma-70 factor, ECF subfamily protein	G2T095_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3426,12353515625	3880,25439453125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	311,5	352,8
1	G2T095_Decoy	G2T095	NaN	G2T095	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,0012440389798880364	G2T096	G2T096	DUF4367 domain-containing protein	G2T096_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	3	2439,48779296875	2687,92138671875	1813,0716552734375	1719,3262939453125	956,008056640625	1779,43115234375	6398,2880859375	5584,4111328125	6999,25537109375	187,7	206,8	139,5	132,3	73,5	136,9	492,2	563,9	751,2
1	G2T096_Decoy	G2T096	NaN	G2T096	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T098	G2T098	branched-chain-amino-acid transaminase	G2T098_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	3856,29541015625	6845,25830078125	3817,685302734375	5480,09521484375	3285,3974609375	5647,392578125	12643,962890625	8944,38671875	16877,81640625	788,7	1440,4	734,9	859,9	501,6	892,8	2838	1882,7	3820,2
1	G2T098_Decoy	G2T098	NaN	G2T098	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0A2	G2T0A2	C_GCAxxG_C_C family protein	G2T0A2_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	9440,1728515625	10250,791015625	8808,845703125	7902,8017578125	5690,8671875	9531,9482421875	18812,138671875	17440,623046875	26984,0078125	3760,7	4400,8	3144,8	3307,9	2533,6	4185,4	5857	7642,9	11948,4
0	G2T0A3	G2T0A3	D-galactose/methyl-galactoside binding periplasmic protein MglB	G2T0A3_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	22	1594945,75	2572340,75	1749540,25	2449853,75	1663887	2390338,75	1094684,25	718567,9375	1204526	648458,812	780829,812	557052,625	760634,375	492269,188	737979,812	314919,094	216220,703	361679,188
1	G2T0A3_Decoy	G2T0A3	NaN	G2T0A3	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0A4	G2T0A4	Ribose/galactose/methyl galactoside import ATP-binding protein	G2T0A4_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	94	228133,625	328730,78125	214118,578125	288442,09375	198485,609375	282670,21875	452994,125	429902,21875	665732,8125	98393,297	105970,797	74575,102	90480,797	68684,703	92546,703	174348,594	123491,102	215635,203
1	G2T0A4_Decoy	G2T0A4	NaN	G2T0A4	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0A7	G2T0A7	Stage 0 sporulation protein A homolog	G2T0A7_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	9	2102,9169921875	4075,6162109375	2345,6923828125	3296,02392578125	1951,0919189453125	3393,320556640625	4215,4443359375	3021,491455078125	5541,07080078125	472,1	833	464,3	721,3	248	565,2	698,4	504,1	1120,3
0,001610305958132045	G2T0B1	G2T0B1	Uncharacterized protein	G2T0B1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	2177,095703125	1163,70068359375	2339,173828125	1420,69775390625	NaN	1820,359619140625	3375,17431640625	3617,044189453125	4972,06103515625	193,8	110,1	365,1	126,5	NaN	162	667	1198,4	1526,3
1	G2T0B1_Decoy	G2T0B1	NaN	G2T0B1	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0B3	G2T0B3	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	G2T0B3_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	13	14317,8388671875	20515,955078125	12143,0107421875	10181,234375	8411,9365234375	9739,2060546875	23733,09375	26232,23828125	39678,2421875	1810,5	2549,6	1198,8	1254,3	1062,4	1272,7	4109	3603,3	6189,2
0,03293787074617546	G2T0B5	G2T0B5	tRNA pseudouridine synthase A	G2T0B5_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,7364419195694424	G2T0B6	G2T0B6	Single-stranded-DNA-specific exonuclease RecJ	G2T0B6_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0B7	G2T0B7	Methyl-accepting transducer domain-containing protein	G2T0B7_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	14	4224,494140625	4519,16845703125	3122,53662109375	4018,091552734375	2863,408447265625	3156,739501953125	11222,2548828125	6895,87060546875	10112,9189453125	1086,1	1261,1	1061	1250,3	585,1	1494	5016,4	3879,4	4977,4
1	G2T0B7_Decoy	G2T0B7	NaN	G2T0B7	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0B8	G2T0B8	Alpha/beta hydrolase	G2T0B8_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	11	16362,0576171875	20156,162109375	13836,947265625	15939,7890625	15275,2197265625	13830,498046875	46868,79296875	38906,34765625	61506,88671875	4693,7	5601,1	3318,9	3177,9	4183,9	3045	10464,1	8432,1	12264,1
0	G2T0B9	G2T0B9	DUF1002 domain-containing protein	G2T0B9_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	5	3680,055908203125	5891,65966796875	4337,19189453125	3820,447509765625	2635,0087890625	4414,33154296875	3074,811767578125	2884,696044921875	5996,83447265625	713,6	1529,7	957,5	919,3	667,7	877	647,9	681,1	1125,5
0	G2T0C0	G2T0C0	Adenine deaminase	G2T0C0_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	11	22169,201171875	28611,9609375	17582,037109375	21452,91015625	13185,30859375	19434,626953125	39296,11328125	21387,841796875	44825,9921875	4223,9	5485,8	2906,8	3575,3	2139,9	3303,6	7088,6	4500,6	8052,1
1	G2T0C0_Decoy	G2T0C0	NaN	G2T0C0	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0C1	G2T0C1	DegV family protein	G2T0C1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	9	14720,275390625	21405,73046875	12877,3515625	15447,095703125	9495,302734375	16626,28515625	32948,16015625	24375,330078125	45182,81640625	4690,3	6379,2	3132,7	4689,3	2583,5	4437,7	9619	6669,3	12165,1
1	G2T0C1_Decoy	G2T0C1	NaN	G2T0C1	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,14592087103205031	G2T0C2	G2T0C2	PadR-like family transcriptional regulator	G2T0C2_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,00598702810577083	G2T0C4	G2T0C4	DUF4097 domain-containing protein	G2T0C4_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	1	2050,54443359375	4326,97509765625	2172,681640625	2062,390380859375	NaN	2322,1904296875	NaN	NaN	1515,58349609375	136,7	288,5	144,8	137,5	NaN	154,8	NaN	NaN	101
0	G2T0C6	G2T0C6	Alpha-1,4 glucan phosphorylase	G2T0C6_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	30	47526,5859375	54277,99609375	37444,44140625	68796,9296875	50218,921875	57002,62890625	20938,017578125	17418,57421875	28725,203125	7986,9	11322,2	10262,4	11257,8	8349,2	11075,4	9369,5	3815,6	10607,5
1	G2T0C6_Decoy	G2T0C6	NaN	G2T0C6	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0D0	G2T0D0	GTPase HflX	G2T0D0_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	12	5453,0791015625	4839,53076171875	4041,732421875	3484,914306640625	3277,968505859375	3947,13525390625	11013,966796875	7677,4326171875	12904,9560546875	876,1	1096,9	702,4	717,1	713,3	783,3	2450,4	1578,3	2684,4
1	G2T0D0_Decoy	G2T0D0	NaN	G2T0D0	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0D1	G2T0D1	Dihydroorotase	G2T0D1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	17	12543,11328125	16567,580078125	8929,7236328125	10652,3544921875	6576,11669921875	12116,669921875	34955,390625	22418,8671875	39802,8046875	3153	7288,1	3166,8	7235,7	1480,6	6977,4	8139,5	5483,7	10280,8
1	G2T0D1_Decoy	G2T0D1	NaN	G2T0D1	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0D2	G2T0D2	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	G2T0D2_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	10	8821,9111328125	10301,22265625	9559,9130859375	9575,66015625	9284,4765625	9598,6748046875	31153,349609375	22613,244140625	30843,705078125	2359,2	2875,3	2515	2622,6	1942,4	2371,5	7405	5613,1	8664,2
1	G2T0D2_Decoy	G2T0D2	NaN	G2T0D2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0D3	G2T0D3	Dihydroorotate dehydrogenase	G2T0D3_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	17	214244,34375	396409,46875	235814,484375	228943,515625	119063,265625	255559,609375	748079,5	431049,90625	849150,0625	41575,898	60722,898	50613,398	39101,898	38963,602	41607,5	177939,594	120800,203	162488,594
1	G2T0D3_Decoy	G2T0D3	NaN	G2T0D3	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,06463718467767052	G2T0D6	G2T0D6	Putative ATP/GTP-binding protein	G2T0D6_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,001610305958132045	G2T0E1	G2T0E1	ABC transporter, ATP-binding protein	G2T0E1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	2	532,7674560546875	1901,0357666015625	2295,65380859375	2526,590576171875	1877,97265625	1953,5013427734375	3262,010009765625	1970,0595703125	2379,465087890625	25,6	151,2	110,2	121,3	90,2	93,8	227,2	94,6	176,4
0,0013977635782747603	G2T0E8	G2T0E8	AraC family transcriptional regulator	G2T0E8_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	7	1827,6109619140625	2074,3466796875	988,71728515625	1245,22509765625	974,6512451171875	1171,84375	5247,7373046875	6263,59912109375	9140,8994140625	448,7	481,5	147,8	208	162,1	114,2	1529,7	1596	3080,7
1	G2T0E8_Decoy	G2T0E8	NaN	G2T0E8	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,9077848949798898	G2T0F1	G2T0F1	ABC transporter	G2T0F1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,004108649789029536	G2T0F5	G2T0F5	AAA family ATPase	G2T0F5_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	1	5247,234375	6730,51611328125	NaN	4629,50341796875	NaN	5347,2919921875	NaN	12854,703125	5852,72900390625	655,9	841,3	NaN	578,7	NaN	668,4	NaN	1606,8	731,6
0,0013977635782747603	G2T0H2	G2T0H2	DNA alkylation repair enzyme	G2T0H2_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	4373,25732421875	5738,55908203125	3112,640869140625	3359,25830078125	2139,580322265625	5369,771484375	4591,5205078125	1538,302490234375	5335,5712890625	395,8	488,4	469,9	514,5	182,1	999,2	667,7	142,4	992,2
0,0012440389798880364	G2T0H3	G2T0H3	Uncharacterized protein	G2T0H3_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	1071,4393310546875	1754,8026123046875	621,3361206054688	NaN	NaN	NaN	2954,8193359375	1844,6422119140625	2569,822998046875	99,3	182,2	61,9	NaN	NaN	NaN	482,4	316,3	506,2
1	G2T0H3_Decoy	G2T0H3	NaN	G2T0H3	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,14389359129383314	G2T0H6	G2T0H6	DEAD-like helicase	G2T0H6_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,0012440389798880364	G2T0I1	G2T0I1	Putative transcriptional regulator	G2T0I1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	14	3493,401611328125	NaN	3371,170654296875	4629,31640625	NaN	4813,22705078125	7226,119140625	6732,8798828125	10667,486328125	873,2	839,4	738,5	861,1	401,3	830,5	3895	2287,7	3771,6
1	G2T0I1_Decoy	G2T0I1	NaN	G2T0I1	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,0013977635782747603	G2T0I7	G2T0I7	ABC transporter ATP-binding protein	G2T0I7_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	6	NaN	14459,830078125	NaN	19538,970703125	9734,4912109375	NaN	NaN	1687,450927734375	4497,912109375	431,8	2158,7	1614,1	2917	1622,4	NaN	1104,9	1061	1901,1
0,18400641515197802	G2T0J4	G2T0J4	Integrase family protein	G2T0J4_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,00598702810577083	G2T0J7	G2T0J7	Transcriptional regulator	G2T0J7_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	4	10764,892578125	12803,21875	5617,1689453125	8232,1943359375	4647,330078125	7687,9765625	21612,76171875	12754,3232421875	22885,248046875	4306	4806,9	2826,1	3244,7	1857,4	3054,2	15597,2	6637,7	13485,8
0,19488169745077089	G2T0J9	G2T0J9	AAA+ ATPase domain-containing protein	G2T0J9_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,9143052866716307	G2T0K0	G2T0K0	Mobilization protein	G2T0K0_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	G2T0K1	G2T0K1	Methyltransferase	G2T0K1_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	12	7932,60595703125	9042,46484375	4621,93701171875	5764,115234375	4472,52294921875	6966,0634765625	18489,85546875	12298,6865234375	22278,33984375	1632,3	3068,1	1723,6	1680,2	986,5	2094	5666,5	4432,6	8224,4
1	G2T0K1_Decoy	G2T0K1	NaN	G2T0K1	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,00598702810577083	G2T0K2	G2T0K2	DNA methylase adenine-specific domain-containing protein	G2T0K2_ROSHA	uniprotkb_proteome_UP000008178_Roseburia_hominis_2026_02_01	3	NaN	NaN	NaN	NaN	NaN	2236,88134765625	1010,208984375	NaN	2169,155517578125	NaN	NaN	NaN	NaN	NaN	144,3	79,7	NaN	131,5
